word,count
અક્ષય,61
જુલાઈ,61
નિદાન,61
ટ્રસ્ટ,61
૨૫,61
બાકીના,61
વિસ્તારના,60
જેનું,60
પક્ષ,60
જાળવી,60
પ્લેટફોર્મ,60
પાણીના,60
યુવાનો,60
પ્રિયંકા,60
કાલે,60
આકાર,60
ઘટનાઓ,60
ઉપરથી,60
ઘટનાસ્થળે,60
સવારથી,60
સીધા,60
ચા,60
દેશોમાં,60
ઐતિહાસિક,60
હોવ,60
સિટી,60
એકાઉન્ટ,60
રૂપે,60
ભાવે,60
મહેતા,60
સુરતના,60
બાઈક,60
ભાજપને,60
ખેડૂતોના,60
અજાણ્યા,60
સ્ત્રી,59
કાર્યક્રમો,59
શૂટિંગ,59
ઉમેદવારો,59
પૂરતી,59
વાહનો,59
આગળની,59
મુસાફરી,59
જેલ,59
ત્યારથી,59
શબ્દ,59
બ્લડ,59
નહોતો,59
અધિકાર,59
જણાવવામાં,59
કોહલી,59
ઘણીવાર,59
પોલીસના,59
જોરદાર,59
દૈનિક,59
દુકાન,59
થવાના,59
વિદ્યાર્થી,59
બ્લેક,59
ખુલાસો,59
ગુમાવી,59
જણાવે,59
મુદ્દો,59
ગ્રાહકોને,59
ભાર,59
તૂટી,58
અપેક્ષા,58
પૂરા,58
સુવિધાઓ,58
વિમાન,58
સંગઠન,58
થોડું,58
ટીમને,58
હા,58
આને,58
વેપાર,58
પાત્ર,58
બતાવી,58
ડોક્ટર,58
આપવી,57
ગ્રાહક,57
વીજ,57
હાઈવે,57
વિભાગની,57
દર્દીઓની,57
સીએમ,57
મોદીની,57
ક્રેડિટ,57
ગાડી,57
દિશા,57
ભૂલી,57
વ્યક્તિની,57
ઉદ્યોગ,57
જરૂરિયાત,57
કપ,57
ફિલ્મોમાં,57
પ્રભાવિત,57
મહત્વના,57
બનેલી,57
આવનાર,57
અજય,57
જણાવેલ,57
જતો,57
ખેલાડી,57
ફેબ્રુઆરી,57
વધારી,57
નિષ્ફળ,57
હજારથી,57
આંખ,56
ઓગસ્ટ,56
માસ,56
ચેમ્બર,56
કામો,56
રેડ,56
ઊભા,56
બરાબર,56
માલિક,56
આપણને,56
ફૂટ,56
યાદી,56
રાઠોડ,56
તું,56
ભય,56
વરસાદી,56
ચીની,56
મારફતે,56
પાડવા,56
વધારવા,56
શાંત,56
કી,56
પરિવારમાં,56
હેતુ,56
દાન,56
૧૦૦,56
ડી,56
હેડ,56
લોક,56
પાડે,56
કિલોમીટર,56
આરામ,56
પરના,55
ચાલતી,55
જેટલું,55
હિસ્સો,55
ખસેડવામાં,55
સરસ,55
મિશ્રણ,55
લાખથી,55
દેવા,55
ઠીક,55
શખ્સો,55
કર્મચારીઓને,55
ગયાં,55
સ્ત્રીઓ,55
લાગશે,55
મનોજ,55
તૈયારીઓ,55
લાવી,55
વધારાના,55
શહેરોમાં,55
લાગ્યું,55
ભંગ,55
વિદ્યાર્થીઓએ,55
શક્યા,55
બચાવ,55
જપ્ત,55
ગેરકાયદેસર,55
કોલ,55
જીલ્લા,55
એમણે,55
જોડાયા,55
થતું,55
જોયા,55
રશિયન,55
ન્યૂઝ,55
થયુ,55
સ્માર્ટફોન,54
પવિત્ર,54
પદ્ધતિ,54
કપડા,54
ઓવરમાં,54
વસ્તી,54
રૂપાણી,54
લીલા,54
નકારાત્મક,54
નાશકક્રિયા,54
મુકેશ,54
૧૬,54
મીઠું,54
કેટલાંક,54
ઉત્પાદનો,54
રાતે,54
હો,54
વહીવટી,54
ટ્વિટ,54
શકશો,54
બેડ,54
શહેરની,54
રોહિત,54
માંગો,54
મમતા,54
મૃતક,54
ચોથા,54
ડિજિટલ,54
દરવાજા,54
મનમાં,54
હોસ્પિટલના,54
જૂન,54
ક્રાઇમ,54
ટ્રક,54
વિનંતી,54
વ્યવહાર,54
જુનાગઢ,54
જગ્યાઓ,54
ક્યારે,54
અધિકારીઓએ,54
અટકાવવા,54
મહેસાણા,54
ખર્ચે,54
રીત,54
ઊંચી,54
સુધીનો,54
છોડીને,54
આવીને,53
ઈજા,53
રિલાયન્સ,53
ધોરણ,53
વાતાવરણમાં,53
ચાલક,53
૧૯,53
અનુકૂળ,53
એમની,53
ડેરી,53
માંગતા,53
હાઉસ,53
ભારતને,53
મોકલવામાં,53
ફોટા,53
ગ્રીન,53
ચેક,53
ઉકેલ,53
ખુદ,53
અંતર,53
અરવિંદ,53
ઘટીને,53
વિડીયો,53
ચહેરા,53
ટકાનો,53
કરોડો,53
મહિનાથી,53
આપને,53
શાહે,53
પ્રચાર,53
તેનાં,53
આપવાનો,53
અલગઅલગ,53
એનો,53
મહારાષ્ટ્રમાં,53
થવાનો,52
સુરેન્દ્રનગર,52
ખાને,52
કચેરી,52
ડૉક્ટર,52
તહેવાર,52
૪૦,52
આખી,52
માટેનો,52
પ્લાન્ટ,52
ક્ષેત્રે,52
ચૌહાણ,52
એમના,52
મહત્તમ,52
રાજકોટના,52
પુરાવા,52
છૂટ,52
થયાં,52
રાજ્યની,52
નોંધણી,52
પૂરું,52
પ્રોત્સાહન,52
ભૂલ,52
જવાનો,52
સોસાયટી,52
છેલ્લાં,52
એસટી,52
હુમલા,52
ઉમેરો,52
માનવું,52
તદ્દન,52
જેમને,52
વિરોધમાં,52
પીડા,52
માસિક,52
બાતમી,52
વર્ષોથી,52
રાજય,51
સંબંધો,51
સીધી,51
કિશોર,51
સેવન,51
ચલાવી,51
વરસાદના,51
નાખી,51
ઝીણી,51
પ્રશંસા,51
રહ્યુ,51
૧૭,51
પ્લોટ,51
ઓક્ટોબર,51
સાધન,51
બિગ,51
મંત્રાલય,51
મેડલ,51
મિલિયન,51
કારણોસર,51
બેઠા,51
માર્યા,51
પર્યાવરણ,51
સખત,51
ઉલ્લંઘન,51
દોરી,51
ફળ,51
માધ્યમથી,51
મારું,51
વધારાની,51
કરાર,51
કહેવા,51
ઇચ્છા,51
રૂપિયાના,51
પ્રતિક્રિયા,51
મેળવો,51
માન્યતા,51
ખુલ્લા,50
અત્રે,50
જ્ઞાન,50
પાક,50
જેવો,50
પ્રવાહી,50
ફૂડ,50
સર્ચ,50
વાતચીતમાં,50
સપોર્ટ,50
નાશ,50
જુગાર,50
બોલ,50
ધરાવતી,50
એમને,50
બાળકના,50
ઓફિસર,50
વલણ,50
રહેવાની,50
કરાયેલા,50
આગેવાનો,50
બચી,50
વિજેતા,50
નેગેટિવ,50
બાર,50
વર્ગ,50
ચોક,50
ગોલ્ડ,50
આર,50
રેલ્વે,50
સફાઈ,50
દિલ,50
કિસાન,50
કામમાં,50
ઘટાડવા,49
આરોપીઓ,49
સ્થિર,49
કલ્યાણ,49
જવાનું,49
પ્રેમી,49
પાસપોર્ટ,49
પગાર,49
કર,49
જટિલ,49
ટ્રાયલ,49
સમીક્ષા,49
પરીક્ષણ,49
શખ્સ,49
રિઝર્વ,49
દેવું,49
સંપર્કમાં,49
વ્યસ્ત,49
જેટલો,49
અવસાન,49
રાખ્યો,49
તબક્કામાં,49
ઉઠી,49
પંથકમાં,49
લોકોનું,49
દેવી,49
ઉપવાસ,49
સોમનાથ,49
ધોરણે,49
દિલ્હીના,49
ઇજા,49
૧૩,49
દિલ્હીની,49
એકલા,49
લાવવામાં,49
એકમાત્ર,49
જેણે,49
મશીન,49
હાથે,49
તણાવ,49
ઇંચ,49
વકીલ,49
છોડ,49
ટીમની,48
થવાનું,48
ઉઠાવી,48
ડાન્સ,48
વાંચવા,48
આપેલ,48
આની,48
શબ્દો,48
કરીશું,48
બનાવીને,48
જેમણે,48
રવાના,48
સહયોગ,48
છતા,48
રહો,48
તેજસ્વી,48
માંગી,48
મંજૂર,48
મુકી,48
માની,48
પોઝીટીવ,48
સંસ્થાઓ,48
વ્યક્તિએ,48
કોઇપણ,48
આટલી,48
ભાજપની,48
માગ,48
શિક્ષક,48
રાશિના,48
મુંબઈમાં,48
ચીનની,48
ગૌરવ,48
લગ્નની,48
બોલમાં,48
ભૂતપૂર્વ,48
સૂત્રોના,48
રજુ,48
સ્વરૂપમાં,47
રાજ્યો,47
બોલી,47
આવાસ,47
રૂપાણીએ,47
શકીએ,47
નીતિ,47
એકબીજા,47
ગોળ,47
જમ્મુ,47
મેયર,47
કેમેરા,47
બનાસકાંઠા,47
મરી,47
મળેલી,47
બચવા,47
પડ્યું,47
વિષે,47
નદીમાં,47
સોનુ,47
ખ્યાલ,47
લગાવવામાં,47
બાજુમાં,47
સમાજમાં,47
ટોચ,47
પહોંચે,47
ખતરો,47
રાજા,47
વિભાગમાં,47
શકી,47
જાણીએ,47
ગીર,47
કોરોનાનો,47
સવાર,47
બોટલ,47
વિશિષ્ટ,46
પાટણ,46
એવામાં,46
દેખાઈ,46
પૂર્વે,46
અંગત,46
સ્થળોએ,46
પ્રવાસીઓ,46
મંદિરના,46
જોડાયેલી,46
હાઇવે,46
આખો,46
કરીના,46
શરૃ,46
ટેકો,46
કરાય,46
જોડી,46
ચકાસણી,46
લેવી,46
સેલ,46
નાં,46
સમિતિના,46
કેન્દ્રિત,46
જણાય,46
બદલાઈ,46
ઘટનાને,46
સલામત,46
ભવિષ્યમાં,46
આશ્ચર્ય,46
વિકલ્પો,46
એલર્ટ,46
સુપર,46
પાકિસ્તાની,46
બોલાવી,46
કોંગ્રેસને,46
સરહદ,46
સંગ્રહ,46
ખોટા,46
હૃદય,46
મેદાનમાં,46
મેદાન,46
ધારણ,46
પ્રવૃત્તિઓ,46
ચહેરો,46
કંપનીઓને,46
મેનેજર,46
યથાવત,46
ખેડૂતોની,46
સંદર્ભે,46
અડધા,46
ઓર્ડર,46
પ્રેરણા,46
કરાઇ,45
ટેબલ,45
સહન,45
એનું,45
પ્રખ્યાત,45
કબ્જે,45
વનસ્પતિ,45
ટેકનોલોજી,45
સાંસ્કૃતિક,45
શહેરી,45
રોષ,45
માગણી,45
શાળાના,45
કચ્છમાં,45
વિજયભાઈ,45
થકી,45
વિચિત્ર,45
નોંધ,45
પૂછપરછ,45
અર્પણ,45
જસ્ટિસ,45
આપઘાત,45
નીચેના,45
લગાવ્યો,45
પાણીનો,45
સોની,45
પરંપરાગત,45
આત્મહત્યા,45
સસ્પેન્ડ,45
ઘટનામાં,45
સુધારા,45
ભાઇ,45
મતે,45
સંઘર્ષ,45
ટીમો,45
પક્ષો,45
ક્રિકેટર,45
જાતને,45
લાશ,45
ખાનની,45
લવ,45
રમતા,45
રહેતાં,45
કંપનીની,45
નામનો,45
જિલ્લાની,45
ચમચી,45
વનડે,45
મહિલાને,45
સ્ટેટ,45
હાલના,45
પટેલના,45
વાવેતર,45
સજ્જ,45
ડેમ,45
જળ,45
પેટ,45
કાયમી,45
જાઓ,44
કાર્યકરો,44
હોવાને,44
સ્વરૂપે,44
લાઇન,44
વૃદ્ધિ,44
સોલંકી,44
છબી,44
મુશ્કેલીઓ,44
આમિર,44
ચૂકવણી,44
પેપર,44
સમિતિ,44
વાગ્યાથી,44
ફંડ,44
પરિવારની,44
માર્યો,44
ઇન્ટરનેશનલ,44
સ્વરૂપ,44
ટીમમાં,44
જુના,44
ડૉ,44
સેન્ટ્રલ,44
ઘટનાની,44
પશુપાલન,44
આકર્ષક,44
ધોની,44
ફિલ્મની,44
મંડળ,44
શહીદ,44
સૂર્ય,44
કહીને,44
નાનો,44
વાતને,44
ખાંડ,44
પરિસ્થિતિમાં,44
હાર,44
સીસીટીવી,44
જાહેરમાં,44
વરસાદને,44
કિસ્સાઓમાં,44
સોનું,44
ખુશી,44
કલેક્ટર,44
દારૂની,44
પાછળથી,44
રાષ્ટ્ર,44
